id produit;nom;ean13;action;date;employé;
"926";"Chaï Rooïbos pq 100 g";"3000001234807";"Enabling";"2018-12-18 10:54:09";"C. Nauts";
"926";"Chaï Rooïbos pq 100 g";"3000001234807";"Création produit";"2018-12-18 10:34:50";"J. Lombarteix";
"925";"";"";"Product status switched to enable";"2018-12-18 09:13:43";"C. Nauts";
"925";"";"";"Modification produit";"2018-12-18 09:13:30";"C. Nauts";
"925";"";"";"Product status switched to disable";"2018-12-18 09:12:06";"C. Nauts";
"918";"Salade Trevise (500g)";"";"Product status switched to enable";"2018-12-16 00:54:53";"P. Lamaury";
"687";"";"";"Modification produit";"2018-12-15 17:32:57";"P. Lamaury";
"687";"";"";"Product status switched to disable";"2018-12-15 17:32:30";"P. Lamaury";
"689";"";"";"Product status switched to enable";"2018-12-15 17:31:44";"P. Lamaury";
"689";"";"";"Product status switched to disable";"2018-12-15 17:31:12";"P. Lamaury";
"687";"";"";"Enabling";"2018-12-15 17:31:03";"P. Lamaury";
"694";"";"";"Enabling";"2018-12-14 21:04:02";"N. Maurent";
"692";"";"";"Enabling";"2018-12-14 20:51:41";"N. Maurent";
"924";"";"";"Enabling";"2018-12-14 20:50:18";"N. Maurent";
"923";"";"";"Enabling";"2018-12-14 20:47:47";"N. Maurent";
"922";"";"";"Suppression produit";"2018-12-14 20:46:15";"N. Maurent";
"921";"";"";"Enabling";"2018-12-14 20:41:55";"N. Maurent";
"689";"";"";"Enabling";"2018-12-14 20:36:59";"N. Maurent";
"920";"";"";"Enabling";"2018-12-14 20:33:18";"N. Maurent";
"850";"Oranges Rouges Tarocco BIO (au kg)";"";"Disabling";"2018-12-14 20:18:38";"N. Maurent";
"295";"Noix sèches non traitées en coque (au Kg)";"";"Modification produit";"2018-12-13 17:19:40";"M. Monpoix";
"852";"Pamplemousses Roses BIO (au kg)";"";"Product status switched to enable";"2018-12-13 16:38:20";"M. Duchassin";
"648";"Miel de LAVANDE  500 g";"3770000522112";"Product status switched to disable";"2018-12-13 15:58:31";"M. Duchassin";
"648";"Miel de LAVANDE  500 g";"3770000522112";"Modification produit";"2018-12-13 15:58:20";"M. Duchassin";
"913";"Tomates entières pelées au jus bio – 800g";"3760020509538";"Modification produit";"2018-12-13 15:45:55";"M. Duchassin";
"907";"";"";"Suppression produit";"2018-12-13 15:40:26";"M. Duchassin";
"908";"";"";"Suppression produit";"2018-12-13 15:40:12";"M. Duchassin";
"909";"";"";"Suppression produit";"2018-12-13 15:40:00";"M. Duchassin";
"234";"";"";"Product status switched to disable";"2018-12-13 15:18:20";"P. Lamaury";
"151";"Bière La Thelonious (75 cl)";"";"Product status switched to disable";"2018-12-13 14:31:52";"C. Nauts";
"848";"Bière Funk IPA (75 cl)";"3000001234616";"Product status switched to disable";"2018-12-13 14:31:40";"C. Nauts";
"376";"";"";"Product status switched to disable";"2018-12-13 14:29:43";"C. Nauts";
"456";"Concentré vaisselle, aux huiles essentielles menthe et citron bio 500ml";"3517360018196";"Enabling";"2018-12-13 14:28:17";"C. Nauts";
"709";"Fèves au naturel bio 330g";"3456300003819";"Enabling";"2018-12-13 14:25:12";"C. Nauts";
"491";"Pois chiches au naturel bio 660g";"3456300013566";"Enabling";"2018-12-13 14:24:47";"C. Nauts";
"358";"Couscous complet grain moyen  BIO 500g";"3307130702093";"Enabling";"2018-12-13 14:23:40";"C. Nauts";
"752";"Pâtes Accordéons à l’épeautre BIO  500g";"3456300006124";"Product status switched to enable";"2018-12-13 14:22:33";"C. Nauts";
"363";"Nouilles aux oeufs 250G";"3760020508722";"Enabling";"2018-12-13 14:22:10";"C. Nauts";
"763";"Sauce tomate aux cèpes bio 300g";"3456300004717";"Enabling";"2018-12-13 14:20:19";"C. Nauts";
"378";"Pulpe de tomates bio sans sel  ajouté 500g";"3760020509514";"Enabling";"2018-12-13 14:19:18";"C. Nauts";
"375";"Lait coco bio 225ml";"3760020508401";"Enabling";"2018-12-13 14:18:44";"C. Nauts";
"401";"Cornichons au vinaigre de cidre 660g";"3760020507299";"Enabling";"2018-12-13 14:17:59";"C. Nauts";
"708";"Palmier pur beurre bio 100g";"3760020509927";"Enabling";"2018-12-13 14:13:52";"C. Nauts";
"749";"Tartines craquantes Sarrasin sans gluten 150g";"3760020508012";"Enabling";"2018-12-13 14:11:40";"C. Nauts";
"912";"Petits pois très fins et carottes bio 660g";"3307130802557";"Product status switched to enable";"2018-12-13 14:05:54";"C. Nauts";
"913";"Tomates entières pelées au jus bio – 800g";"3760020509538";"Product status switched to enable";"2018-12-13 14:05:49";"C. Nauts";
"100";"Endives (500g)";"";"Modification produit";"2018-12-13 13:01:30";"P. Lamaury";
"916";"Disque à démaquiller";"4046871002992";"Modification produit";"2018-12-13 11:52:20";"P. Lamaury";
"905";"Purée d'amande complète Jean Hervé 350g";"3390390000115";"Product status switched to enable";"2018-12-13 11:26:42";"P. Lamaury";
"911";"Pates Pennoni Bionaturae 500g";"8034063246381";"Product status switched to enable";"2018-12-13 11:26:18";"P. Lamaury";
"910";"Pates Ruote  Bionaturae 500g";"8034063245858";"Product status switched to enable";"2018-12-13 11:25:43";"P. Lamaury";
"902";"Sucre de canne en morceaux  1kg Loiret Haentjens";"3760004870029";"Product status switched to enable";"2018-12-13 11:25:25";"P. Lamaury";
"903";"SucreMascobado Bio 1kg Artisan du Monde";"3413880061073";"Product status switched to enable";"2018-12-13 11:25:17";"P. Lamaury";
"901";"";"";"Product status switched to enable";"2018-12-13 11:24:55";"P. Lamaury";
"900";"Pulpe de tomates 400g  Bionaturae";"8034063241638";"Product status switched to enable";"2018-12-13 11:24:36";"P. Lamaury";
"899";"Tomates pelées 400g  Bionaturae";"8034063241263";"Product status switched to enable";"2018-12-13 11:24:20";"P. Lamaury";
"897";"Tomates séchées Bionaturae  190g";"8034063246183";"Product status switched to enable";"2018-12-13 11:23:57";"P. Lamaury";
"896";"Sardines au naturel  135g Phare d'Eckmul";"3263670138016";"Product status switched to enable";"2018-12-13 11:23:21";"P. Lamaury";
"895";"";"";"Product status switched to enable";"2018-12-13 11:23:06";"P. Lamaury";
"906";"café Honduras grain 500g  café Michel MH";"3483981002053";"Product status switched to enable";"2018-12-13 11:20:43";"P. Lamaury";
"904";"";"";"Product status switched to enable";"2018-12-13 11:18:40";"P. Lamaury";
"883";"Tampons NORMAL sans applicateur  Natracare x20";"782126001009";"Modification produit";"2018-12-13 11:16:44";"P. Lamaury";
"882";"Bicarbonate de soude technique  1 kg - La droguerie écologique";"3760138830357";"Modification produit";"2018-12-13 11:16:04";"P. Lamaury";
"880";"2 rouleaux essuie-tout compact Grazie Natural";"8005892346313";"Modification produit";"2018-12-13 11:15:24";"P. Lamaury";
"879";"";"";"Modification produit";"2018-12-13 11:14:56";"P. Lamaury";
"879";"";"";"Product status switched to disable";"2018-12-13 11:14:07";"P. Lamaury";
"878";"mouchoirs étuis/10 4 plis Grazie Natural";"8005892346245";"Product status switched to disable";"2018-12-13 11:14:00";"P. Lamaury";
"894";"Filets de maquereaux au naturel 113g Phare d'Eckmul";"3263670238013";"Product status switched to enable";"2018-12-13 11:13:29";"P. Lamaury";
"893";"Lasagnes Bionaturae 500g";"8034063246275";"Product status switched to enable";"2018-12-13 11:13:23";"P. Lamaury";
"892";"Spaghetti Bionaturae 500g";"8034063240365";"Product status switched to enable";"2018-12-13 11:13:17";"P. Lamaury";
"891";"Boisson Avoine 1L Riso Scotti";"8001860252846";"Product status switched to enable";"2018-12-13 11:13:11";"P. Lamaury";
"890";"Lait d'amande La Mandorle 1L";"3760030725119";"Product status switched to enable";"2018-12-13 11:13:06";"P. Lamaury";
"889";"";"";"Product status switched to enable";"2018-12-13 11:12:58";"P. Lamaury";
"888";"café Pérou moulu 250g café Michel MH";"3483981001292";"Product status switched to enable";"2018-12-13 11:12:51";"P. Lamaury";
"887";"Café Mélange Equilibré moulu 250g café Michel";"3483981000691";"Product status switched to enable";"2018-12-13 11:12:14";"P. Lamaury";
"886";"Serviettes Ultra x 14 Natracare";"782126003058";"Product status switched to enable";"2018-12-13 11:12:03";"P. Lamaury";
"885";"Protège-slips Mini x30 Natracare";"782126003003";"Product status switched to enable";"2018-12-13 11:11:52";"P. Lamaury";
"884";"Tampons SUPER sans applicateur  Natracare x20";"782126002006";"Product status switched to enable";"2018-12-13 11:11:47";"P. Lamaury";
"883";"Tampons NORMAL sans applicateur  Natracare x20";"782126001009";"Product status switched to enable";"2018-12-13 11:11:25";"P. Lamaury";
"882";"Bicarbonate de soude technique  1 kg - La droguerie écologique";"3760138830357";"Product status switched to enable";"2018-12-13 11:11:19";"P. Lamaury";
"881";"Sac poubelle écologique  20x50 L - La droguerie écologique";"3760138834881";"Product status switched to enable";"2018-12-13 11:11:14";"P. Lamaury";
"880";"2 rouleaux essuie-tout compact Grazie Natural";"8005892346313";"Product status switched to enable";"2018-12-13 11:11:08";"P. Lamaury";
"879";"";"";"Product status switched to enable";"2018-12-13 11:11:03";"P. Lamaury";
"877";"Bâtonnets ouatés Bel Nature";"4046871003029";"Product status switched to enable";"2018-12-13 11:10:55";"P. Lamaury";
"878";"mouchoirs étuis/10 4 plis Grazie Natural";"8005892346245";"Modification produit";"2018-12-13 11:10:44";"P. Lamaury";
"878";"mouchoirs étuis/10 4 plis Grazie Natural";"8005892346245";"Enabling";"2018-12-13 11:10:44";"P. Lamaury";
"916";"Disque à démaquiller";"4046871002992";"Enabling";"2018-12-13 11:09:40";"P. Lamaury";
"917";"Pack Bière 6*33 cl";"";"Product status switched to enable";"2018-12-13 10:57:30";"N. Dupont-Lasserre";
"739";"Salade Feuille de Chêne Blonde BIO pièce";"";"Product status switched to disable";"2018-12-13 10:53:01";"P. Lamaury";
"917";"Pack Bière 6*33 cl";"";"Création produit";"2018-12-13 10:51:11";"N. Dupont-Lasserre";
"914";"Chocolat Noir Dessert Intense 70% de cacao 200g";"3456300006667";"Enabling";"2018-12-13 10:38:23";"P. Lamaury";
"376";"";"";"Modification produit";"2018-12-13 10:37:18";"P. Lamaury";
"376";"";"";"Enabling";"2018-12-13 10:37:18";"P. Lamaury";
"915";"Percarbonate de soude Blanchissant  1 kg - La droguerie écologique";"3760138831460";"Modification produit";"2018-12-13 10:30:00";"P. Lamaury";
"915";"Percarbonate de soude Blanchissant  1 kg - La droguerie écologique";"3760138831460";"Modification produit";"2018-12-13 09:55:24";"J. Macron";
"915";"Percarbonate de soude Blanchissant  1 kg - La droguerie écologique";"3760138831460";"Enabling";"2018-12-13 09:55:24";"J. Macron";
"906";"café Honduras grain 500g  café Michel MH";"3483981002053";"Modification produit";"2018-12-13 09:51:05";"J. Macron";
"903";"SucreMascobado Bio 1kg Artisan du Monde";"3413880061073";"Modification produit";"2018-12-13 09:49:40";"J. Macron";
"882";"Bicarbonate de soude technique  1 kg - La droguerie écologique";"3760138830357";"Modification produit";"2018-12-13 09:48:08";"J. Macron";
"888";"café Pérou moulu 250g café Michel MH";"3483981001292";"Modification produit";"2018-12-13 09:44:47";"J. Macron";
"891";"Boisson Avoine 1L Riso Scotti";"8001860252846";"Modification produit";"2018-12-13 09:44:17";"J. Macron";
"890";"Lait d'amande La Mandorle 1L";"3760030725119";"Modification produit";"2018-12-13 09:42:56";"J. Macron";
"889";"";"";"Modification produit";"2018-12-13 09:42:26";"J. Macron";
"899";"Tomates pelées 400g  Bionaturae";"8034063241263";"Modification produit";"2018-12-13 09:41:46";"J. Macron";
"897";"Tomates séchées Bionaturae  190g";"8034063246183";"Modification produit";"2018-12-13 09:38:22";"J. Macron";
"896";"Sardines au naturel  135g Phare d'Eckmul";"3263670138016";"Modification produit";"2018-12-13 09:37:10";"J. Macron";
"895";"";"";"Modification produit";"2018-12-13 09:36:52";"J. Macron";
"893";"Lasagnes Bionaturae 500g";"8034063246275";"Modification produit";"2018-12-13 09:35:07";"J. Macron";
"904";"";"";"Modification produit";"2018-12-13 09:34:44";"J. Macron";
"880";"2 rouleaux essuie-tout compact Grazie Natural";"8005892346313";"Modification produit";"2018-12-13 09:34:14";"J. Macron";
"877";"Bâtonnets ouatés Bel Nature";"4046871003029";"Modification produit";"2018-12-13 09:31:16";"J. Macron";
"885";"Protège-slips Mini x30 Natracare";"782126003003";"Modification produit";"2018-12-13 09:30:34";"J. Macron";
"886";"Serviettes Ultra x 14 Natracare";"782126003058";"Modification produit";"2018-12-13 09:30:11";"J. Macron";
"911";"Pates Pennoni Bionaturae 500g";"8034063246381";"Modification produit";"2018-12-13 09:26:58";"J. Macron";
"910";"Pates Ruote  Bionaturae 500g";"8034063245858";"Modification produit";"2018-12-13 09:26:41";"J. Macron";
"295";"Noix sèches non traitées en coque (au Kg)";"";"Modification produit";"2018-12-12 17:55:41";"J. Lombarteix";
"295";"Noix sèches non traitées en coque (au Kg)";"";"Disabling";"2018-12-12 17:55:41";"J. Lombarteix";
"529";"Miel de Provence  500 g";"3770000522174";"Modification produit";"2018-12-12 10:41:21";"P. Lamaury";
"525";"Miel d'acacia 500 g";"3770000522143";"Modification produit";"2018-12-12 10:40:27";"P. Lamaury";
"784";"Miel de Lavande 1 Kg";"3770000522105";"Modification produit";"2018-12-12 10:39:53";"P. Lamaury";
"648";"Miel de LAVANDE  500 g";"3770000522112";"Modification produit";"2018-12-12 10:39:30";"P. Lamaury";
"547";"Miel de FORET (pot de 250 g )";"";"Product status switched to disable";"2018-12-12 10:38:13";"P. Lamaury";
"786";"Courge violon tranchée BIO pièce au kg";"";"Modification produit";"2018-12-11 12:41:54";"M. Duchassin";
"870";"Grenade BIO (au 500g)";"";"Disabling";"2018-12-11 01:42:08";"N. Maurent";
"913";"Tomates entières pelées au jus bio – 800g";"3760020509538";"Modification produit";"2018-12-10 17:02:32";"C. Nauts";
"864";"Savon Lait d'ânesse Lavande fine";"3000001234883";"Modification produit";"2018-12-10 12:50:08";"";
"867";"Savon Lait d'ânesse Lavande fleur";"3000001234906";"Modification produit";"2018-12-10 12:48:04";"";
"865";"Savon Lait d'ânesse Nature";"3000001234890";"Modification produit";"2018-12-10 12:47:10";"";
"861";"Savon Lait d'ânesse Café Bio";"3000001234852";"Modification produit";"2018-12-10 12:45:37";"";
"911";"Pates Pennoni Bionaturae 500g";"8034063246381";"Modification produit";"2018-12-09 15:34:16";"C. Nauts";
"910";"Pates Ruote  Bionaturae 500g";"8034063245858";"Modification produit";"2018-12-09 15:30:57";"C. Nauts";
"327";"Bouchons chocolat noir au Marc de Champagne";"";"Modification produit";"2018-12-09 15:04:55";"M. Duchassin";
"272";"Champagne BRUT  Carte Verte ";"3556860000034";"Modification produit";"2018-12-09 15:03:28";"M. Duchassin";
"274";"Ratafia de Champagne (bouteille de 75cl)";"";"Modification produit";"2018-12-09 15:03:00";"M. Duchassin";
"275";"Vieux Marc de Champagne (bouteille de 75cl)";"";"Modification produit";"2018-12-09 15:02:45";"M. Duchassin";
"909";"";"";"Création produit";"2018-12-09 14:39:18";"N. Dupont-Lasserre";
"908";"";"";"Création produit";"2018-12-09 14:39:18";"N. Dupont-Lasserre";
"907";"";"";"Création produit";"2018-12-09 14:37:53";"N. Dupont-Lasserre";
"904";"";"";"Modification produit";"2018-12-09 14:22:49";"N. Dupont-Lasserre";
"56";"";"";"Product status switched to enable";"2018-12-09 13:19:13";"";
"56";"";"";"Product status switched to disable";"2018-12-09 12:31:10";"";
"765";"";"";"Product status switched to disable";"2018-12-09 11:54:53";"M. Duchassin";
"904";"";"";"Modification produit";"2018-12-08 08:54:10";"C. Nauts";
"902";"Sucre de canne en morceaux  1kg Loiret Haentjens";"3760004870029";"Modification produit";"2018-12-08 08:44:37";"C. Nauts";
"901";"";"";"Modification produit";"2018-12-08 08:43:26";"C. Nauts";
"898";"";"";"Suppression produit";"2018-12-07 19:27:00";"J. Bayle";
"897";"Tomates séchées Bionaturae  190g";"8034063246183";"Modification produit";"2018-12-07 19:15:23";"C. Nauts";
"893";"Lasagnes Bionaturae 500g";"8034063246275";"Modification produit";"2018-12-07 18:59:28";"C. Nauts";
"892";"Spaghetti Bionaturae 500g";"8034063240365";"Modification produit";"2018-12-07 18:56:02";"C. Nauts";
"889";"";"";"Modification produit";"2018-12-07 18:45:56";"C. Nauts";
"888";"café Pérou moulu 250g café Michel MH";"3483981001292";"Modification produit";"2018-12-07 18:39:11";"C. Nauts";
"885";"Protège-slips Mini x30 Natracare";"782126003003";"Modification produit";"2018-12-07 18:27:55";"C. Nauts";
"882";"Bicarbonate de soude technique  1 kg - La droguerie écologique";"3760138830357";"Modification produit";"2018-12-07 18:14:42";"C. Nauts";
"879";"";"";"Modification produit";"2018-12-07 17:53:11";"C. Nauts";
"867";"Savon Lait d'ânesse Lavande fleur";"3000001234906";"Modification produit";"2018-12-07 17:47:40";"C. Nauts";
"864";"Savon Lait d'ânesse Lavande fine";"3000001234883";"Modification produit";"2018-12-07 17:46:47";"C. Nauts";
"863";"Savon Lait d'ânesse Huile essentielle de Cèdre";"3000001234876";"Modification produit";"2018-12-07 17:46:07";"C. Nauts";
"862";"Savon Lait d'ânesse Argile verte";"3000001234869";"Modification produit";"2018-12-07 17:45:45";"C. Nauts";
"861";"Savon Lait d'ânesse Café Bio";"3000001234852";"Modification produit";"2018-12-07 17:45:21";"C. Nauts";
"398";"Savon noir purifiant ";"";"Modification produit";"2018-12-07 17:44:57";"C. Nauts";
"878";"mouchoirs étuis/10 4 plis Grazie Natural";"8005892346245";"Modification produit";"2018-12-07 17:40:52";"C. Nauts";
"877";"Bâtonnets ouatés Bel Nature";"4046871003029";"Modification produit";"2018-12-07 17:37:54";"C. Nauts";
"877";"Bâtonnets ouatés Bel Nature";"4046871003029";"Création produit";"2018-12-07 17:34:03";"C. Nauts";
"876";"Vin Rouge Buona Pulcella d'Eulalie AOC Minervois 2017";"3000001234647";"Enabling";"2018-12-07 17:01:46";"M. Monpoix";
"875";"Vin Rouge Plaisir d'Eulalie AOC Minervois 2018";"3000001234630";"Enabling";"2018-12-07 17:00:37";"M. Monpoix";
"873";"Vin Blanc d'Eulalie Chardonnay Minervois 2016";"3000001234623";"Enabling";"2018-12-07 16:59:50";"M. Monpoix";
"31";"";"";"Product status switched to disable";"2018-12-07 14:31:42";"";
"97";"";"";"Product status switched to disable";"2018-12-07 14:31:09";"";
"91";"";"";"Product status switched to enable";"2018-12-07 14:27:36";"";
"871";"Pain au céréales BIO 400g";"";"Modification produit";"2018-12-07 10:41:32";"J. Macron";
"871";"Pain au céréales BIO 400g";"";"Product status switched to enable";"2018-12-07 10:39:58";"J. Macron";
"843";"Pain Baguette BIO";"";"Product status switched to enable";"2018-12-07 10:39:45";"J. Macron";
"840";"Vin Côtes de Provence ROUGE  Domaine de Canta Rainette (bouteille)";"";"Modification produit";"2018-12-07 09:53:41";"J. Macron";
"441";"Vinaigre Larzamique au Genièvre.  Exceptionnel";"";"Modification produit";"2018-12-07 09:53:27";"J. Macron";
"440";"Vinaigre Larzamique à l'Eglantine.   Exceptionnel";"";"Modification produit";"2018-12-07 09:53:14";"J. Macron";
"439";"Vinaigre Larzamique à la Rose.  Exceptionnel. ";"";"Modification produit";"2018-12-07 09:53:00";"J. Macron";
"438";"Vinaigre Larzamique à la Fleur de Sureau.   Exceptionnel";"";"Modification produit";"2018-12-07 09:52:46";"J. Macron";
"435";"Vin Blanc BIO Costières de Nîmes CUVEE JEANNE";"";"Modification produit";"2018-12-07 09:52:22";"J. Macron";
"410";"Vin Côtes de Provence Rosé cuvée Divine Domaine de Canta Rainette (bouteille)";"";"Modification produit";"2018-12-07 09:52:09";"J. Macron";
"374";"Vinaigre balsamique de Modène  bio 50cl";"3478820047135";"Modification produit";"2018-12-07 09:51:32";"J. Macron";
"158";"Vin ROUGE BIO Costières de Nîmes CUVEE DE MATHIEU ";"";"Modification produit";"2018-12-07 09:50:53";"J. Macron";
"157";"Vin ROUGE BIO Costières de Nîmes CUVEE MICHEL";"";"Modification produit";"2018-12-07 09:50:41";"J. Macron";
"159";"Vin ROUGE BIO Costières de Nimes en box de 5 litres";"";"Modification produit";"2018-12-07 09:47:53";"J. Macron";
"19";"Blettes  de chez Manu (à la botte)";"";"Product status switched to disable";"2018-12-07 08:45:48";"";
"637";"Poires abate BIO au Kg";"";"Modification produit";"2018-12-06 17:58:38";"M. Depeyre";
"874";"";"";"Suppression produit";"2018-12-06 16:40:17";"J. Bayle";
"872";"";"";"Suppression produit";"2018-12-06 16:12:46";"J. Bayle";
"872";"";"";"Modification produit";"2018-12-06 16:01:55";"J. Bayle";
"841";"Vin Côtes du Rhône BLANC Domaine Fontaine des fées (BIO)";"3000001234692";"Modification produit";"2018-12-06 15:41:29";"J. Bayle";
"428";"Sablé gourmand Coco Citron 150g";"3478820036719";"Modification produit";"2018-12-06 15:31:15";"M. Monpoix";
"151";"Bière La Thelonious (75 cl)";"";"Modification produit";"2018-12-06 15:17:52";"M. Monpoix";
"150";"Bière La Contrebasse (75 cl)";"3000001234586";"Modification produit";"2018-12-06 15:17:39";"M. Monpoix";
"148";"Bière La Grassieuse (75 cl)";"3000001234562";"Modification produit";"2018-12-06 15:17:08";"M. Monpoix";
"121";"Vin Côtes de Provence ROUGE Grande réserve Domaine de Canta Rainette (bouteille)";"3000001234661";"Modification produit";"2018-12-06 15:15:10";"M. Monpoix";
"752";"Pâtes Accordéons à l’épeautre BIO  500g";"3456300006124";"Product status switched to disable";"2018-12-05 17:08:10";"C. Nauts";
"378";"Pulpe de tomates bio sans sel  ajouté 500g";"3760020509514";"Product status switched to disable";"2018-12-05 17:08:06";"C. Nauts";
"363";"Nouilles aux oeufs 250G";"3760020508722";"Product status switched to disable";"2018-12-05 17:07:49";"C. Nauts";
"401";"Cornichons au vinaigre de cidre 660g";"3760020507299";"Product status switched to disable";"2018-12-05 17:07:18";"C. Nauts";
"709";"Fèves au naturel bio 330g";"3456300003819";"Product status switched to disable";"2018-12-05 17:06:46";"C. Nauts";
"763";"Sauce tomate aux cèpes bio 300g";"3456300004717";"Product status switched to disable";"2018-12-05 17:06:07";"C. Nauts";
"358";"Couscous complet grain moyen  BIO 500g";"3307130702093";"Product status switched to disable";"2018-12-05 17:05:34";"C. Nauts";
"749";"Tartines craquantes Sarrasin sans gluten 150g";"3760020508012";"Product status switched to disable";"2018-12-05 17:05:08";"C. Nauts";
"375";"Lait coco bio 225ml";"3760020508401";"Product status switched to disable";"2018-12-05 17:04:29";"C. Nauts";
"491";"Pois chiches au naturel bio 660g";"3456300013566";"Product status switched to disable";"2018-12-05 17:04:06";"C. Nauts";
"302";"Pommes Crimson Bio du Val au Kg";"";"Modification produit";"2018-12-04 18:14:29";"P. Lamaury";
"868";"Avocat BIO (au 500g)";"";"Product status switched to disable";"2018-12-04 16:55:50";"J. Macron";
"86";"Tomme de Vache à la portion de 200g de fromage";"";"Product status switched to enable";"2018-12-03 02:10:20";"M. Duchassin";
"86";"Tomme de Vache à la portion de 200g de fromage";"";"Product status switched to disable";"2018-12-02 21:20:56";"M. Duchassin";
"56";"";"";"Product status switched to enable";"2018-12-02 19:53:47";"M. Duchassin";
"56";"";"";"Product status switched to disable";"2018-12-02 10:24:49";"M. Duchassin";
"867";"Savon Lait d'ânesse Lavande fleur";"3000001234906";"Modification produit";"2018-11-29 18:37:43";"M. Monpoix";
"867";"Savon Lait d'ânesse Lavande fleur";"3000001234906";"Enabling";"2018-11-29 18:37:43";"M. Monpoix";
"459";"";"";"Product status switched to enable";"2018-11-29 18:00:03";"M. Monpoix";
"97";"";"";"Product status switched to enable";"2018-11-29 17:59:30";"M. Monpoix";
"190";"";"";"Product status switched to enable";"2018-11-29 17:58:30";"M. Monpoix";
"234";"";"";"Modification produit";"2018-11-29 17:58:19";"M. Monpoix";
"234";"";"";"Enabling";"2018-11-29 17:58:19";"M. Monpoix";
"56";"";"";"Product status switched to enable";"2018-11-29 17:57:52";"M. Monpoix";
"56";"";"";"Modification produit";"2018-11-29 17:57:48";"M. Monpoix";
"859";"Oignons rouges Italie (par 500g )";"";"Modification produit";"2018-11-29 17:43:31";"M. Monpoix";
"845";"Poivrons verts  en conversion (au Kg)";"";"Product status switched to disable";"2018-11-29 17:28:06";"P. Lamaury";
"741";"Salade Petite Rougette BIO (à la pièce)";"";"Product status switched to disable";"2018-11-29 17:25:12";"P. Lamaury";
"866";"Céleri branche BIO Centifoglia Italie (au kg)";"";"Modification produit";"2018-11-29 17:23:36";"P. Lamaury";
"565";"Céleri branche BIO VIDAL (au 100 g)";"";"Enabling";"2018-11-29 17:19:32";"P. Lamaury";
"604";"Douche crème Lait d'Ânesse - Hydratation douceur 650ml";"3517360012774";"Modification produit";"2018-11-29 17:06:00";"M. Monpoix";
"741";"Salade Petite Rougette BIO (à la pièce)";"";"Product status switched to enable";"2018-11-29 15:41:40";"J. Bayle";
"839";"";"";"Product status switched to disable";"2018-11-29 07:20:03";"M. Duchassin";
"839";"";"";"Product status switched to enable";"2018-11-29 07:19:51";"M. Duchassin";
"694";"";"";"Product status switched to disable";"2018-11-29 07:19:19";"M. Duchassin";
"694";"";"";"Product status switched to enable";"2018-11-29 07:19:06";"M. Duchassin";
"687";"";"";"Product status switched to disable";"2018-11-29 07:18:24";"M. Duchassin";
"687";"";"";"Product status switched to enable";"2018-11-29 07:18:06";"M. Duchassin";
"689";"";"";"Product status switched to disable";"2018-11-29 07:17:28";"M. Duchassin";
"689";"";"";"Product status switched to enable";"2018-11-29 07:17:10";"M. Duchassin";
"692";"";"";"Product status switched to disable";"2018-11-29 07:14:48";"M. Duchassin";
"692";"";"";"Product status switched to enable";"2018-11-29 07:14:29";"M. Duchassin";
"851";"";"";"Product status switched to disable";"2018-11-29 07:13:59";"M. Duchassin";
"851";"";"";"Product status switched to enable";"2018-11-29 07:13:48";"M. Duchassin";
"865";"Savon Lait d'ânesse Nature";"3000001234890";"Modification produit";"2018-11-28 18:10:40";"P. Lamaury";
"865";"Savon Lait d'ânesse Nature";"3000001234890";"Enabling";"2018-11-28 18:09:19";"P. Lamaury";
"864";"Savon Lait d'ânesse Lavande fine";"3000001234883";"Modification produit";"2018-11-28 18:07:11";"P. Lamaury";
"864";"Savon Lait d'ânesse Lavande fine";"3000001234883";"Enabling";"2018-11-28 18:06:20";"P. Lamaury";
"862";"Savon Lait d'ânesse Argile verte";"3000001234869";"Modification produit";"2018-11-28 18:02:04";"P. Lamaury";
"861";"Savon Lait d'ânesse Café Bio";"3000001234852";"Modification produit";"2018-11-28 18:01:42";"P. Lamaury";
"863";"Savon Lait d'ânesse Huile essentielle de Cèdre";"3000001234876";"Modification produit";"2018-11-28 18:01:16";"P. Lamaury";
"863";"Savon Lait d'ânesse Huile essentielle de Cèdre";"3000001234876";"Enabling";"2018-11-28 17:58:44";"P. Lamaury";
"862";"Savon Lait d'ânesse Argile verte";"3000001234869";"Enabling";"2018-11-28 17:54:01";"P. Lamaury";
"861";"Savon Lait d'ânesse Café Bio";"3000001234852";"Création produit";"2018-11-28 17:30:45";"P. Lamaury";
"856";"Dentifrice • haleine fraîche • eau florale de menthe bio • Dentavie 75 ml";"3517360017274";"Enabling";"2018-11-27 17:32:56";"J. Lombarteix";
"855";"Dentifrice • gencives sensibles • aloe vera bio • Dentavie 75 ml";"3517360017281";"Enabling";"2018-11-27 17:32:05";"J. Lombarteix";
"857";"Shampooing huile argan&olive cheveux secs à très secs  500ml";"3517360011302";"Enabling";"2018-11-27 17:30:16";"J. Lombarteix";
"604";"Douche crème Lait d'Ânesse - Hydratation douceur 650ml";"3517360012774";"Modification produit";"2018-11-27 17:29:17";"J. Lombarteix";
"604";"Douche crème Lait d'Ânesse - Hydratation douceur 650ml";"3517360012774";"Enabling";"2018-11-27 17:29:17";"J. Lombarteix";
"750";"Haricots rouges  BIO 660g";"3760020502669";"Enabling";"2018-11-27 17:23:03";"J. Lombarteix";
